Ben,Tum
0.07254209,0.1841097
0.3812497,0.3462016
0.04244578,0.2103404
0.1615639,0.2772358
0.07942765,0.2152273
0.2323273,0.2685983
0.08382115,0.2372427
0.0962873,0.2179486
0.8125222,0.2801569
0.06187903,0.3444736
0.2825535,0.2516877
0.07207192,0.2588949
0.1534748,0.2718976
0.145035,0.2361004
0.01794776,0.2936842
0.4325103,0.1446747
0.3315477,0.3223221
0.00463575,0.1397933
0.003456927,0.3597685
0.05526741,0.2214417
0.7016888,0.3218121
0.01738198,0.2659042
0.06780317,0.3378092
9.91E-05,0.2810057
0.1228423,0.3896717
0.02124921,0.2547609
0.02470919,0.3306975
0.01718565,0.2431671
0.00405115,0.3031169
0.4257003,0.2188549
0.3806921,0.2872118
0.04195619,0.2864551
0.3899286,0.2496698
0.01102691,0.1636619
0.006986337,0.1222299
0.01885461,0.3381258
1.63923,0.3058072
0.08260706,0.2774587
0.4856599,0.3702166
0.006016124,0.2746434
0.2425864,0.2717268
0.02667607,0.2808298
0.01546829,0.3826425
0.1431358,0.262782
0.007962796,0.2382812
0.03210053,0.2738314
0.6596184,0.2210646
0.06804203,0.1261304
0.2183521,0.2805517
0.03999749,0.1202081
0.06793458,0.1894739
0.00636953,0.1670864
0.2287773,0.4060416
0.05730258,0.1488013
0.08102376,0.2863275
0.1852064,0.2364988
0.4253142,0.1491148
0.2712153,0.3005326
0.006171218,0.2641658
0.02772699,0.3844939
0.02703254,0.2658441
0.004034661,0.4193709
0.0067871,0.3155897
0.00041279,0.2977023
0.2851423,0.2927368
0.01058272,0.2595853
0.06442913,0.332489
0.3171107,0.2378362
0.2884921,0.3089826
0.2350188,0.18647
0.01552775,0.4023553
0.02446771,0.1481474
0.1485674,0.3050719
0.1101635,0.1885921
0.112935,0.2948634
0.01526014,0.3259651
0.08480453,0.1987345
0.1828454,0.3255258
0.2151911,0.2404568
0.1197299,0.2227497
8.43E-05,0.3008038
0.03299787,0.4181028
0.2319046,0.212778
0.1940832,0.3228993
0.002092718,0.1386345
0.03515074,0.2644894
0.02190883,0.1750471
0.000543714,0.2252363
0.0506743,0.4106082
0.06409725,0.3033749
0.005140255,0.1938734
0.1062929,0.3087391
0.3887028,0.2908083
0.05652405,0.4463121
0.5857518,0.3416563
0.09279458,0.3617616
0.0226072,0.2879346
0.249711,0.2283832
0.1239237,0.1766773
0.0741738,0.2945768
0.01143686,0.2920495
0.628877,0.3216052
0.08384172,0.2815622
0.2765948,0.1831215
0.09298704,0.1934883
1.283027,0.2304698
0.04175894,0.368161
0.3178207,0.3240508
0.1620131,0.3168507
0.1028981,0.3063767
0.3312663,0.2389687
0.05494441,0.3178857
0.3162892,0.1154109
0.00264778,0.3350608
0.004530872,0.2834375
0.3624956,0.2321438
0.6735664,0.1423863
0.139108,0.1630515
0.01680854,0.2758227
0.1485911,0.2272957
0.2317898,0.2965789
0.3676656,0.3542275
0.1581754,0.334489
0.02146788,0.3299073
0.04654668,0.21906
0.210525,0.290432
0.3405566,0.429151
0.6936736,0.2845475
0.001769907,0.3445246
0.2422074,0.341731
0.1966631,0.2226875
0.06629496,0.1448392
0.0311553,0.1581278
0.4339676,0.3348915
0.001911112,0.2141019
0.000375436,0.2696408
0.02714012,0.1996543
0.7496987,0.3862868
0.000200559,0.2762185
0.7755255,0.3190254
0.003214524,0.3187325
0.005400709,0.254803
0.2535057,0.2831476
0.05396827,0.3123398
0.0908097,0.3207913
0.05741198,0.2325738
0.161178,0.2394566
0.08093817,0.1747246
0.003793726,0.1720895
1.866531,0.3742546
9.01E-05,0.3517489
0.05052512,0.3450436
0.1741625,0.3053508
0.006253267,0.3192448
0.1754947,0.1697662
0.4341328,0.1447093
0.1734195,0.1593131
0.09525287,0.2092437
0.03938539,0.1680179
0.428174,0.2807044
0.1921599,0.2435215
0.1640598,0.2177394
0.09746364,0.2276974
0.002303458,0.294112
0.07723307,0.3359503
0.5832427,0.2175882
0.06047684,0.2458306
0.1044138,0.1826834
0.8543322,0.2306228
0.4725141,0.3770596
0.03404707,0.3268313
0.4958576,0.3180474
0.03201771,0.2894691
0.2834553,0.2016331
0.5127102,0.3470676
0.000836607,0.3824211
0.00116428,0.2142968
0.3102345,0.2810917
0.01126936,0.2714204
0.07905059,0.2117739
0.04864983,0.2735799
0.01265801,0.2868213
0.008560931,0.2128774
0.1394599,0.321013
0.5150423,0.3289174
0.002549106,0.3442059
0.006591452,0.3511577
0.1154077,0.2594819
0.02036193,0.307482
0.02898705,0.3584366
0.1173197,0.266223
0.1087559,0.233238
0.1043044,0.3129374
0.04459067,0.2655287
0.3766586,0.249517
0.04609243,0.2847927
0.000916733,0.3074494
7.64E-05,0.2511027
0.2344981,0.3010459
0.3690105,0.2706833
0.3565672,0.3094491
0.03652744,0.2145675
0.0157206,0.2423316
0.4565211,0.2772429
0.1299288,0.259136
0.008233125,0.2334241
6.33E-05,0.2737545
0.4930876,0.2718505
0.0420373,0.2846173
0.009921997,0.2532979
0.08924502,0.1829986
0.122115,0.2269115
0.001032169,0.332432
0.1574304,0.1869641
0.05033635,0.3758184
0.4449823,0.250692
0.1168279,0.1669146
2.74E-06,0.1687144
0.004971466,0.2744993
0.1967416,0.3082714
0.000227668,0.306079
0.1595648,0.2114377
0.009869693,0.2426428
0.0231555,0.134277
0.006538953,0.2311222
0.2265457,0.2417065
0.1477267,0.3623861
0.672691,0.1692649
0.09931565,0.2641755
0.2720542,0.4078979
0.08420269,0.2587891
0.003111597,0.2192726
0.2796812,0.3342746
0.02640325,0.4341596
0.07374025,0.2105146
0.1545476,0.3472737
0.04725468,0.3016433
0.1098483,0.2348769
0.3983742,0.3985563
2.91E-06,0.2508871
0.06222303,0.16711
0.5222361,0.3312302
0.01647678,0.1982325
0.08501755,0.2396934
0.06629373,0.4246739
0.2544621,0.2229597
0.001382718,0.2838529
0.05908673,0.2996272
0.3836274,0.2186905
0.09192625,0.2160066
0.01357096,0.2328749
0.000731823,0.2850664
0.08696083,0.273242
0.06456586,0.2632986
0.06334136,0.4059591
7.96E-05,0.124963
0.6211787,0.2704213
0.3183944,0.3902243
0.03996375,0.3936641
0.07296833,0.2212936
0.06650461,0.3209563
0.002411639,0.1220599
0.2643656,0.3073054
0.1297024,0.1130783
0.08418285,0.2432148
0.002190407,0.1475177
0.4129339,0.2731551
0.007149433,0.3687659
0.01428176,0.2681607
0.01904856,0.1360636
0.4689027,0.3053128
0.06976203,0.3140946
0.3399662,0.2321823
0.0709722,0.1759353
0.07185415,0.2105813
0.4302622,0.3266957
0.008869557,0.1949785
0.001995873,0.399166
0.000677215,0.200432
0.2749133,0.3180999
1.569691,0.2195331
0.07403688,0.1714534
0.1237686,0.3326403
0.347422,0.1072811
0.03815441,0.3123752
0.005136383,0.2365103
0.1288488,0.2443987
0.01834575,0.3110013
0.08492986,0.3633417
0.005510768,0.3959966
0.43328,0.3086828
3.00E-05,0.2839411
0.1727456,0.35013
0.01775916,0.4272563
0.02649618,0.2744172
0.00022493,0.2745735
0.07033631,0.2971073
0.07689144,0.2727783
0.00082769,0.3179857
0.000408802,0.3337191
0.2785926,0.3600148
0.096781,0.1954458
0.002537286,0.3217345
0.1182359,0.3611587
0.2850241,0.3125376
0.0740611,0.1919075
0.2499609,0.3351618
0.1655062,0.20696
0.2203838,0.2964039
0.06435214,0.214304
0.02142192,0.183063
0.03307921,0.1916526
0.7258514,0.2490951
0.6519093,0.2289489
0.01684637,0.3363963
0.00335101,0.3074739
0.003697553,0.1761583
0.2915864,0.1830466
0.1527462,0.2431435
0.008887586,0.2636988
0.3363766,0.2979751
0.1346497,0.3551296
0.002082941,0.2710148
0.001058918,0.3120906
0.198961,0.2862838
0.973653,0.2851029
0.708951,0.3091835
0.3688798,0.3287111
0.1886683,0.2727787
0.05564251,0.2482951
0.003331591,0.2648916
0.01085697,0.3416909
0.0467487,0.4586433
0.2091359,0.1552051
0.5623891,0.2000425
0.1418019,0.3813407
0.04511275,0.199286
0.006034549,0.2339017
0.0258699,0.1920192
0.07662943,0.2347486
0.01906945,0.09835883
0.1248706,0.2575309
0.2989096,0.147621
0.2383722,0.08990418
0.2065096,0.2915159
0.03271605,0.2563255
0.04597623,0.2663502
0.02409948,0.1875438
0.03000234,0.3402802
0.2446551,0.3755007
0.5633195,0.4248409
0.0184504,0.2547462
0.009006224,0.3044772
0.09289252,0.4663839
0.000670299,0.1439261
0.2052018,0.1425782
0.5394415,0.3029271
0.7666279,0.1853212
0.006598711,0.2267691
0.03709127,0.3103321
0.02675027,0.07222802
0.2008259,0.3079111
0.9233904,0.3144023
0.06735968,0.1644921
0.04138435,0.2386436
0.5332834,0.3750517
0.2969109,0.2229403
0.06940096,0.3049472
0.000746114,0.2934128
0.0983476,0.2101966
0.6713003,0.2547094
0.007690146,0.2936988
0.08315942,0.2230357
0.1025152,0.3294556
0.01776448,0.2273011
0.01036166,0.247039
0.1106527,0.3541118
0.01948489,0.2123821
0.5836843,0.3779104
0.193557,0.3336423
0.4655448,0.1726733
0.1460034,0.2805963
0.7530225,0.3477833
0.02967739,0.2613127
0.04337705,0.2577272
0.6605429,0.2634318
0.2469297,0.3254737
0.05867888,0.09514496
0.2346667,0.2541109
0.06330613,0.268311
0.01342606,0.1190414
0.2327267,0.330257
0.3518227,0.3553561
0.04523874,0.2704981
0.02824076,0.2793657
0.000135173,0.3199092
0.006428962,0.3002769
0.1649557,0.1089866
0.08150529,0.3946866
0.1261676,0.3939612
0.2528356,0.2591028
0.001704525,0.346584
0.001606892,0.3176401
0.1842317,0.2769513
0.4435099,0.3353716
0.01402957,0.178395
0.01869746,0.3463963
0.1371833,0.3083451
0.02437229,0.2071141
0.2046883,0.2970714
0.04964778,0.2115417
0.003933438,0.3187803
0.02548149,0.240037
0.009340513,0.2485652
0.1556882,0.2360498
1.251129,0.198927
0.01057135,0.3714645
0.05803288,0.1661964
0.1738934,0.2233808
0.1180278,0.1532847
0.005996298,0.3710275
0.2594134,0.35486
0.000789208,0.06656139
0.03033966,0.4621996
0.0276067,0.2845699
0.2212825,0.2158768
0.451197,0.3648568
0.01956834,0.2255617
0.1736341,0.3426318
0.1031854,0.2515719
0.4048386,0.3055678
0.02374613,0.1400857
0.6173246,0.08156308
0.01037072,0.3020553
0.07358464,0.2334401
0.008193383,0.2324263
0.007074282,0.2976886
0.02378492,0.3783316
0.02992465,0.3445251
0.008050391,0.4005127
0.1046446,0.3887107
0.1333975,0.1934706
0.5401201,0.2247526
0.2261871,0.4423644
0.3718722,0.4023078
0.00435581,0.3181399
8.84E-05,0.3814364
0.09491119,0.1990254
0.2824176,0.1644323
0.2265169,0.3452475
0.2479595,0.1966349
0.02418933,0.2099722
0.08527824,0.2820919
0.007282215,0.2395669
0.9552242,0.1581953
0.005381252,0.2837212
0.2559988,0.3010652
0.498041,0.3858
0.02254727,0.2042275
0.7771792,0.2987829
0.001978492,0.2335073
0.04108699,0.3392203
0.05145874,0.3280149
0.3635706,0.2156622
0.002739866,0.3286652
0.1054626,0.1748231
0.5832157,0.3755764
0.001388597,0.4308057
0.1971245,0.2609877
0.2727422,0.4065893
0.000588267,0.3771728
0.004344268,0.2007736
0.2649811,0.271803
0.08412528,0.3496234
0.01721796,0.2002559
0.08572821,0.1636675
0.000183885,0.2383043
0.1581403,0.3715245
0.371814,0.2956221
0.2084752,0.1738721
0.5826054,0.2988092
0.05794745,0.3189506
0.1483145,0.3115258
0.3227383,0.1704327
0.009764918,0.1951327
0.03163311,0.2709209
0.002022327,0.3448801
0.002451116,0.1914931
0.06448767,0.2474373
0.000428691,0.3104022
0.08569574,0.2401534
0.1302321,0.3595969
0.1254974,0.23994
0.2033569,0.3559603
0.5237768,0.4044352
0.4397111,0.1672984
0.1671396,0.4312808
0.3463187,0.2732634
0.03940151,0.1798917
0.06050805,0.3684317
0.07779387,0.1874202
0.4020142,0.2024896
0.128045,0.3728962
0.2382035,0.3249087
0.02941565,0.3190205
0.2821507,0.2607096
0.004158802,0.3281773
0.1429798,0.2762892
0.2002957,0.271058
0.2037091,0.2000254
0.3317823,0.3227446
0.004459054,0.3859371
0.147846,0.2627049
0.5450227,0.2202977
0.116494,0.1974964
0.09270797,0.2726466
1.74E-05,0.3228002
0.000952828,0.2697022
0.000456389,0.1821423
0.1691187,0.1861601
0.6235464,0.14933
0.3630874,0.2025558
0.7289947,0.2244812
0.325997,0.155977
0.01250599,0.259989
1.06E-05,0.2928534
1.396588,0.3183863
0.001285126,0.3014614
0.2034172,0.1982101
0.2877382,0.3394152
0.0439369,0.1693025
0.09373467,0.4114437
0.5085554,0.2560379
0.606279,0.334824
0.5674386,0.2502926
0.01635198,0.3140058
0.1471573,0.2148033
0.000103514,0.2412107
0.02799006,0.2230882
0.255847,0.09850966
0.08662692,0.307968
0.0086418,0.3708302
0.1481037,0.3627208
0.03203204,0.4079415
0.8426717,0.249855
0.01888277,0.2401287
0.2346175,0.3015304
0.03246579,0.2478843
0.0588852,0.3028872
0.004004427,0.3847043
0.06807837,0.2162026
0.974157,0.2304098
0.2303928,0.407084
0.007647431,0.2952515
0.002001044,0.2926555
0.1878025,0.227663
0.5807002,0.3217329
0.6522443,0.3089466
0.000582044,0.2290849
0.000225998,0.2262483
0.2838863,0.1722154
0.8771491,0.2979981
0.000654915,0.1939866
0.07971452,0.2474586
0.02421177,0.3395063
0.009713251,0.2714007
0.0309769,0.3633233
0.04089082,0.3266186
0.005380254,0.2619291
0.1831577,0.1904342
0.007529633,0.2852206
0.3702989,0.3804969
0.5073211,0.2567615
0.5506147,0.2809032
0.0078868,0.2417144
0.30899,0.2417196
0.1436135,0.2146449
0.07009632,0.4467756
0.2823322,0.2004835
0.02907098,0.3881399
0.5070161,0.2142097
0.7469091,0.3692636
0.01473616,0.2390987
0.3081926,0.3205531
0.01471238,0.08337832
0.02035253,0.1648021
0.0202987,0.3179639
0.03145635,0.2975401
0.1047367,0.1554715
0.3486544,0.07947518
0.220131,0.294912
0.04984249,0.2865135
0.03146333,0.3330686
0.3274089,0.2406645
0.01211958,0.1947425
0.001365203,0.2670621
0.3682207,0.312476
0.5056538,0.3281387
0.001113015,0.325454
0.1847647,0.2984943
0.03005077,0.1897023
0.04063179,0.3581651
0.1517609,0.3278454
1.159499,0.3469527
0.007121242,0.2473931
0.007017534,0.2362896
0.1304149,0.2470702
0.1161059,0.3784887
0.07347,0.2544174
0.1661724,0.334453
0.01337267,0.2281385
0.1377754,0.2901459
0.0928661,0.3475184
0.2377012,0.29867
0.1679151,0.2971993
0.1387124,0.196982
0.01227481,0.1292794
0.20543,0.1652813
0.04620704,0.2285036
0.06825883,0.2481362
0.5704826,0.1861339
0.0818056,0.4292115
0.00510711,0.2850299
0.01877906,0.3571405
0.004693231,0.2563095
0.04639887,0.1238607
0.02661045,0.3201516
0.7018903,0.1677589
0.1198111,0.2179744
0.07589985,0.3246068
0.006751968,0.412183
0.0706112,0.335304
0.00216746,0.3054245
0.01651092,0.2995295
0.001057692,0.2116993
0.05630934,0.303309
0.6900092,0.2402759
0.003609199,0.3862121
0.08815988,0.2344042
0.1329181,0.253397
0.01245782,0.1301714
0.03580796,0.4541543
0.7279183,0.282129
0.1686755,0.2494593
0.01785303,0.3750367
0.001528198,0.3575188
0.04577365,0.320335
0.01877623,0.3101034
0.3932221,0.2558245
0.3117681,0.4007906
0.09232613,0.1186314
0.1294948,0.2174975
1.80E-05,0.09915163
0.3636596,0.2268106
0.09089102,0.1874702
0.06416901,0.4726842
9.83E-05,0.2715391
0.03167093,0.1872231
0.7641933,0.2239562
0.003546522,0.3034329
0.1369691,0.2616773
0.002280013,0.2907989
0.1699278,0.2844258
0.3172586,0.3127378
0.4794496,0.2214939
0.4566391,0.3489503
0.01791554,0.2714852
0.004076223,0.355395
0.002420575,0.1853905
0.3884626,0.1552305
0.5358441,0.3080654
0.02832088,0.2634404
0.1787233,0.3015714
0.0105483,0.3740743
0.01353702,0.2062341
0.01664636,0.2584962
1.165236,0.212532
0.000633596,0.3320497
0.1907729,0.1353007
0.1893148,0.3500241
0.001222458,0.2146462
0.004905294,0.08707749
0.7791728,0.171867
0.07586388,0.1983522
0.04077924,0.3088969
0.2775913,0.1963783
0.6221032,0.2888466
0.1119712,0.2311711
0.04681807,0.2656442
0.003602824,0.309461
0.1755927,0.2718002
0.05371255,0.3010392
0.01638611,0.3826848
0.01725574,0.3428465
0.007189824,0.1598008
0.000135253,0.338537
0.00833563,0.1965033
0.07787995,0.3032827
0.1258203,0.4011469
0.02999873,0.2766706
0.1196436,0.3061856
0.152092,0.2445873
0.502892,0.3492051
0.06981679,0.2890514
0.3070877,0.2711759
0.345857,0.2081098
0.1878036,0.03048458
0.4384918,0.1767648
0.01260372,0.3206112
0.2188909,0.3336547
0.2388746,0.2548085
0.1446175,0.2580889
0.1639512,0.2946375
0.06132697,0.2956114
0.1169975,0.2368389
0.01459735,0.3095365
0.5755076,0.160405
0.05874495,0.357002
0.4562737,0.2829661
0.3331584,0.2437122
0.0280904,0.2622547
0.000182807,0.2928418
0.001203497,0.2818531
0.0201878,0.3505988
0.1380055,0.3421528
0.006341181,0.2777302
0.06608729,0.2910404
0.3277993,0.2754602
0.6179775,0.3706921
0.9489785,0.2321816
0.7511192,0.2150786
0.4509516,0.3857521
0.0401379,0.2084737
0.5826336,0.288716
0.3753476,0.3630808
0.06353157,0.1973994
0.01320575,0.3470318
0.2924823,0.3207004
0.007986728,0.3307468
0.040147,0.2528685
0.4869428,0.3363959
0.2653188,0.1254465
0.3941879,0.3286207
0.0170575,0.1860293
0.0041593,0.2033611
0.03891052,0.1571211
0.5910444,0.3411086
0.4043504,0.36912
0.01659356,0.2530307
0.05571353,0.2370304
0.003147192,0.2335458
0.02643826,0.1849539
0.2189307,0.2419166
1.030697,0.2765193
0.09988074,0.3415467
0.0801461,0.09914724
0.09448709,0.196309
0.02978396,0.2557721
0.01470324,0.1897547
0.003028895,0.2649584
0.001873254,0.2662246
0.0230663,0.3942473
0.08937947,0.1889424
0.04959609,0.2295702
0.01659249,0.1820934
0.09677655,0.2439084
0.07059687,0.3554609
0.5666812,0.2899494
0.5624299,0.3756492
0.02155952,0.2900446
0.2377771,0.2511948
0.001364954,0.2394231
0.06286606,0.2137501
0.1077888,0.05366434
0.004848637,0.3450196
0.1027587,0.3390944
0.3612276,0.3716301
0.01940981,0.1685049
0.2130963,0.1856686
0.005917684,0.2109064
0.00207326,0.305755
1.604148,0.2664345
0.001086952,0.3104021
0.2808315,0.1732358
0.006322471,0.3624143
0.01835453,0.2424938
0.0642045,0.2674042
0.07214326,0.2910462
0.02784656,0.2582079
0.06030663,0.2083284
0.2539059,0.2957293
0.001155149,0.316834
0.02737703,0.3362922
0.4511299,0.2554046
0.01474334,0.2715987
0.003276306,0.23169
0.1581712,0.1918925
0.1984066,0.1299373
0.324913,0.4145875
0.09046605,0.2076799
0.01552999,0.2949821
0.2111737,0.2303017
0.001995845,0.2289046
0.09557083,0.3599387
0.02543803,0.3536353
0.1788773,0.2076333
6.93E-05,0.1408427
0.8381417,0.2021852
0.04490562,0.2716785
0.000809239,0.3172232
0.05126044,0.2099109
4.23E-05,0.240327
0.1406685,0.155916
1.351996,0.2616451
0.006190984,0.2939442
0.06834948,0.3063349
0.1751388,0.2439373
0.01977546,0.3182838
0.05968768,0.279768
0.02744603,0.09409862
0.4702022,0.09377999
0.1091513,0.396485
0.6373831,0.1061921
0.05735425,0.3319124
0.02631508,0.2998329
0.01058636,0.4785978
0.007047187,0.1830516
0.07208649,0.2990068
0.08673092,0.2785671
0.02873087,0.1201598
0.01223998,0.2250066
0.270466,0.3280925
0.3988425,0.1996526
0.3181428,0.3060607
0.05980382,0.2397702
0.00678437,0.3937591
0.06270213,0.3072959
0.2943561,0.2055079
0.07447966,0.06674159
0.01572894,0.350719
0.7679235,0.352855
0.03383451,0.2204449
0.2283948,0.2449405
0.2569858,0.3290111
0.01824394,0.2012478
0.4076769,0.2116656
0.3102566,0.3272505
0.005786985,0.2400629
0.3195136,0.3437036
0.001210349,0.2737009
0.6308931,0.1889315
0.2320162,0.2224508
0.1872205,0.3179334
0.1207459,0.2719065
0.03216985,0.1924147
0.04175664,0.3894061
0.1076409,0.2665963
0.05533925,0.2076676
0.004329931,0.2742924
0.4664626,0.2184475
0.116036,0.1764426
0.01286844,0.2115891
0.001019537,0.4288659
0.2478398,0.2841604
0.2339197,0.1813912
0.008919341,0.2294406
0.005485395,0.3176192
0.09810088,0.2075902
0.8966117,0.236037
0.002510901,0.3380159
0.1165599,0.2430991
0.2838339,0.3783895
0.1471164,0.1784789
0.04089176,0.15236
0.7213978,0.3253632
0.5825856,0.2602659
0.006640646,0.331174
0.03443894,0.4132341
0.002118892,0.2743085
7.53E-08,0.2582421
0.05940696,0.1933925
0.1845415,0.3967935
0.01573903,0.2610259
0.05272036,0.2850191
0.009308512,0.3140806
0.06977393,0.2513363
1.236233,0.3044995
0.2116786,0.2728173
0.00797416,0.3013204
0.3546424,0.1971616
1.300106,0.1398474
0.1796721,0.4590339
0.05209103,0.3821822
0.05930587,0.2233578
0.01844842,0.2431437
0.1068003,0.2547327
0.09953076,0.1559909
0.3612997,0.2390761
0.09480703,0.2157397
0.000662588,0.2507579
0.2105526,0.3953487
0.03736448,0.1928697
0.2919582,0.3704755
0.01341251,0.3435678
7.02E-05,0.2957997
0.07592669,0.2518962
0.01299779,0.2421053
0.05661261,0.2823701
0.008763562,0.3789542
0.1545599,0.2920749
0.1220328,0.3291699
0.01849046,0.3937194
0.423342,0.3271737
0.004962577,0.35426
0.0586278,0.3409822
0.0104736,0.108627
0.0479185,0.2514583
0.0153457,0.3443421
0.06210432,0.3156705
0.001605621,0.4048923
0.05622165,0.2714596
0.6569449,0.227969
0.01413166,0.1435048
0.002318489,0.4282721
0.04571664,0.3484713
0.02806837,0.2248119
0.1555979,0.2226577
0.3654941,0.2464845
0.2115313,0.2668967
0.3232044,0.2345103
0.005558382,0.2720976
0.000374938,0.2999644
0.1655902,0.2123357
0.015697,0.2744502
0.0359513,0.2253026
0.09363954,0.1944054
0.008733742,0.3828356
0.1516981,0.2075662
0.3576449,0.3411457
0.2422256,0.3295712
0.01317659,0.2970956
0.3802979,0.3363661
0.7905153,0.214069
0.3069913,0.3773092
0.1082832,0.2422367
0.03823194,0.2400557
0.1820238,0.4304474
0.0906994,0.4034371
0.08552762,0.3013155
0.3337913,0.3342227
0.4461499,0.252294
0.002737798,0.2970936
0.05027008,0.3497306
0.7882715,0.1709497
0.008585643,0.3793829
0.04488278,0.3003047
0.1385581,0.2972566
8.32E-05,0.2792932
0.02405125,0.3289157
0.02857382,0.2944767
0.07705714,0.1807089
0.00020504,0.07781851
0.5850871,0.3063154
0.05423976,0.2168862
0.3609919,0.3709377
0.06445053,0.1840256
0.003078376,0.07624515
0.1559942,0.3725619
0.05130289,0.3513184
0.1670353,0.2849894
0.05256661,0.3309704
0.5638794,0.3761568
0.368566,0.3884953
0.01484356,0.2377704
0.001078708,0.2965585
0.04277503,0.3195648
0.02491897,0.3129
0.1328603,0.2278541
0.1333534,0.3034228
0.2245258,0.2498435
0.08350551,0.3456451
0.002812645,0.164979
6.12E-05,0.1867275
0.9925663,0.3242543
1.299696,0.3266653
0.2252118,0.303264
0.01942673,0.3743767
0.05687689,0.229706
0.1541181,0.3197587
0.2115782,0.1588876
0.1228517,0.247942
0.08396747,0.1461504
0.8187281,0.1595082
0.5995414,0.1880259
0.1818088,0.1991957
0.04011778,0.2320378
0.04935187,0.1561431
0.7961195,0.2176697
0.000830946,0.3656414
0.07079083,0.2996104
0.01033581,0.3621816
0.406216,0.3013028
0.001887433,0.2006425
0.02397124,0.3013353
0.2369399,0.2147248
0.1463449,0.2733402
0.02738644,0.3120514
0.02475495,0.257123
0.157813,0.2938738
0.02355357,0.185549
0.1559983,0.2775943
0.09709402,0.255135
0.000597259,0.3322059
0.3574165,0.179256
0.06500506,0.3128867
0.07228282,0.2264852
0.03538692,0.3263024
0.002770983,0.3002747
7.70E-06,0.3147257
0.3716227,0.2294098
0.30173,0.3120149
0.01157994,0.3393958
0.1587657,0.2571485
0.008999931,0.1859984
0.1385086,0.2268532
0.008977326,0.317046
0.01687721,0.3315183
0.005320788,0.3225314
0.1234983,0.09876382
0.1112485,0.1877504
0.001958514,0.3004619
1.12E-05,0.1828655
0.01235138,0.1994182
0.03155808,0.3688134
0.05505977,0.3222323
0.03673905,0.2631028
0.02871087,0.3056389
0.1620895,0.2951418
0.08060065,0.2783637
0.3507989,0.2223652
0.04735745,0.3774817
0.004599933,0.2981672
0.2728133,0.301542
0.07825403,0.3376408
0.08977869,0.2307349
1.47E-05,0.2495219
0.1921043,0.2762886
0.5866827,0.3537761
0.1014193,0.1563779
0.001025387,0.1656693
0.2382197,0.3554575
0.03063675,0.2491735
0.1969983,0.1758403
0.08276362,0.2825699
0.9872362,0.259188
0.002069817,0.3555477
0.02791106,0.2938416
0.06757626,0.3860506
0.2723391,0.2188292
0.01018407,0.3171574
0.2703947,0.1371075
0.03669385,0.3231271
0.8997059,0.2263661
0.4551171,0.3814996
5.27E-06,0.2290798
0.6346354,0.2582317
0.1006733,0.2124518
0.1290712,0.325391
0.3133657,0.3074744
0.5781902,0.2643499
0.03159024,0.2771565
0.03766552,0.2389255
0.4942608,0.3155219
0.5234977,0.1953006
0.01621674,0.3057147
0.03222002,0.2593812
0.0453849,0.1845882
0.000390199,0.2028264
0.5181083,0.3430997
0.01537083,0.3134048
0.3755411,0.3249964
0.03715384,0.4102573
0.2571864,0.2989277
0.03274986,0.2218908
0.04177997,0.3099764
0.06332663,0.103985
0.004456204,0.2211746
0.006005762,0.1115832
0.2153517,0.2679483
0.007122267,0.3243701
0.1128161,0.2164312
5.09E-05,0.2857031
0.01140605,0.2937851
0.09949375,0.222281
0.05717279,0.1926351
0.1977523,0.4721985
0.003587241,0.3380786
0.02707414,0.279825
5.50E-05,0.3670216
7.63E-08,0.1972501
0.218058,0.2046997
0.3736077,0.306432
0.1560401,0.1533144
0.1191179,0.2224274
0.03213888,0.186994
0.04834544,0.338542
0.5972656,0.2472311
0.11344,0.1897221
0.1260483,0.2293713
0.006073449,0.2398642
0.08725836,0.3033555
1.105556,0.2802717
0.005701695,0.176457
0.001622754,0.04713978
0.08711607,0.2614707
0.01369564,0.3956218
0.08984923,0.2559937
0.4226074,0.1895645
0.1205528,0.2903169
0.002968579,0.2085217
0.04467148,0.2678202
0.000428899,0.3668084
0.01711413,0.3204073
0.000132222,0.3556848
0.222739,0.1725107
0.04703271,0.247706
0.001348878,0.3367547
0.1820608,0.2603816
0.1658469,0.3455324
0.09797343,0.1485772
0.1095152,0.376648
0.1572491,0.257866
0.02625501,0.3291759
0.4317472,0.301142
0.6960547,0.2574908
0.06586852,0.2230764
0.06863781,0.2114054
0.04445612,0.2347991
0.02090099,0.1264752
0.3419193,0.3379317
0.669421,0.3733376
0.1453296,0.2115151
0.1356861,0.2902733
0.9096538,0.1176053
0.02341231,0.3101062
0.5238876,0.2042417
0.1150369,0.3805307
0.02231973,0.3420995
0.03892908,0.18054
0.003734849,0.2659495
0.03184849,0.324609
0.5794261,0.3535159
0.1462805,0.1476279
0.1697274,0.2778682
0.2468283,0.1521832
0.1891184,0.3358736
0.01919735,0.2064114
0.02093552,0.3038851
0.03487787,0.1611824
0.006255372,0.1133984
0.229963,0.1960291
0.6987717,0.2953395
0.2720446,0.2980193
0.007778167,0.381236
0.05659474,0.1321761
0.07843053,0.3640273
0.08323815,0.2725676
0.001263598,0.3660065
0.04935687,0.3350822
0.1148535,0.2095352
0.04001669,0.3640259
0.03286512,0.2347709
0.9340138,0.2677301
0.09281409,0.1286858
0.1723802,0.2181426
0.1334675,0.2428366
0.008984883,0.3051246
0.005800591,0.2226476
0.03152511,0.1866283
